Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
United States,USA,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,4106530000000,4227750000000,4430060000000,4591040000000,4583700000000,4690190000000,4893840000000,5074380000000,5270400000000,5379000000000,5382760000000,5464290000000,5553110000000,5839030000000,6101800000000,6418540000000,6694060000000,6901640000000,7160990000000,7372840000000,7534930000000,7575540000000,7809910000000,8025840000000,8285290000000,8490650000000,8739390000000,9037350000000,9464210000000,9922330000000,10363400000000,10649400000000,10948700000000,11264200000000,11648800000000,11999300000000,12321100000000,12577800000000,12601900000000,12528800000000,12724400000000,12888100000000,13018600000000,13115500000000,13406300000000,13796300000000,
Uzbekistan,UZB,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25487635562,,,,,,
St. Vincent and the Grenadines,VCT,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689743605.6,,,,,,
"Venezuela, RB",VEN,Final consumption expenditure (constant 2010 US$),,34404633033,35153697882,37006223920,40155518293,43173927997,45119080499,46645400765,49832953883,52521656682,55777876677,57914825451,61354963634,65495740635,56711719376,72560956442,83865746862,93104871537,99076507962,100316000000,108691000000,113874000000,116879000000,114250000000,112536000000,112530000000,116252000000,120788000000,127915000000,121009000000,124887000000,136275000000,145654000000,144590000000,137843000000,139474000000,132669000000,146972000000,148175000000,143932000000,150538000000,159824000000,149875000000,146455000000,168694000000,193379000000,220949000000,256891000000,272355000000,266713000000,263848000000,275488000000,294400000000,307466000000,,,
British Virgin Islands,VGB,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31369219065,33663252926,36676802135,38786952282,40479603486,41260248200,42588925866,44562067602,47884070268,51690054698,55383480369,59443021093,63927594970,70136455293,75506919343,77514718582,84113743268,87770106470,92224419849,97168217888,103190000000,112600000000,120843000000
Vanuatu,VUT,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464695841,474273849.1,487100842.2,502410060,515418996.4,540748084.2,556850054.4,569352149.1,581152462.9,599112852.6,616215510.1,,
Samoa,WSM,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XKX,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5346577758,5704049216,5771974327,5835334206,5982251656,5945038102,6086145257,6248003464,6601601392,6793756135,7009290397
"Yemen, Rep.",YEM,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28661192845,,,,,,
South Africa,ZAF,Final consumption expenditure (constant 2010 US$),45816942578,47201141889,49882259739,52866333388,57150193957,59867371469,62707616238,65443096760,70185625307,74941949407,80098481123,84482188712,87128339616,93086515872,98498879965,104014000000,106660000000,107006000000,108489000000,111833000000,121595000000,128725000000,132819000000,136393000000,143449000000,141119000000,142184000000,147620000000,153932000000,158693000000,162982000000,163396000000,162592000000,165328000000,170428000000,174790000000,182305000000,187718000000,189090000000,191766000000,199132000000,205909000000,213140000000,220649000000,233865000000,247636000000,266991000000,282800000000,289279000000,286885000000,297458000000,310949000000,322302000000,329606000000,332268000000,336803000000,340628000000
Zambia,ZMB,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12964165850,,,,,,
Zimbabwe,ZWE,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6955129646,6780005682,6193721110,5932143544,8798847261,9664610500,11704804191,14668002080,14973779700,14770859795,13900608487,14159994159
