Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Portugal,PRT,General government final consumption expenditure (current US$),292474595.7,370467789.3,409464456.5,425063055.8,460159918.4,498719556.7,553475145.2,667665341.8,739839364.4,801622017.9,981493026.5,1089431095,1315939214,1691526574,2162142857,2535429804,2444588859,2634278680,2864098996,3227703279,4186412095,4212143974,3988188951,3608709374,3316800466,3683664196,5208489077,6395148997,7765797632,8785524191,12030740543,15142885250,18289164835,16710694178,17591044444,20748659944,21811564856,20764473413,22279937667,23157040273,22514631472,23568131544,26421575381,33316637698,38866244102,41607768934,42675846192,47468957022,52150074703,52241768547,49361319352,48631561144,40057875259,43152422201,42728502940,36166679850,36887210429
Paraguay,PRY,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463735757.6,574970987.1,628535641.2,699199374.2,803934753.6,942252322.8,1014854031,948651929.8,863620887,898949044.1,780364010.1,577131900.9,580439391.4,684621513.1,810948821.1,1040036712,1271510579,1645250651,1739989489,2092348601,2661683117,3111698467,3552291624,3790473824,3486809524,3256435693
West Bank and Gaza,PSE,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513700000,604400000,743900000,832700000,907100000,1000900000,1098900000,1116400000,985800000,906000000,1227000000,1363300000,1374500000,1603200000,1832800000,2342700000,2500800000,2892300000,3126900000,3381700000,3478200000,3429500000,3530200000
French Polynesia,PYF,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624932966.4,644392500.2,681351878.1,673972868.2,794949963.7,804155222.2,726425422.1,830927735.9,851433940.5,699173326.7,,,,,,,,,,,,,,,,
Qatar,QAT,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2541208764,2592307775,2990659231,3361538462,3238736264,3179395604,3493131868,3266758242,3237087912,3625549451,4146703297,6365934066,8960439560,9887362637,11729670330,15289010989,17496978022,18520879121,22884065934,28926373626,31896978022,32546703297,35217032967
Romania,ROU,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5195454545,4393421053,3587916667,3254210526,4140060423,4775700935,4368147908,4700195313,5194006309,6144590100,6427288221,6487182134,6838541824,11305753012,12191684285,17014346021,20066927732,26953533199,34019492636,30164595153,26681110167,27451026701,25713828499,27263048769,28098083124,24337868537,26294375797
Russian Federation,RUS,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,95203491030,101919000000,107422000000,85518518519,63784503632,87187216388,75457662203,75451323513,76361791790,85306828003,50757341577,28562144598,39193032350,50390812479,61959866029,77101524827,100305000000,128901000000,172130000000,224817000000,296138000000,254146000000,285542000000,370042000000,405430000000,439681000000,370184000000,238670000000,231887000000
Rwanda,RWA,General government final consumption expenditure (current US$),11999998,12399998,13199998,13999998,13999998,21000000,17120000,18030001,14820000,16600000,19200000,22064583.03,26382933.61,33125997.95,37105351.24,95148008.23,106481347.2,129358289.1,143036097.6,145575019,156743999.5,281780802.7,181667745.5,173913219.3,162082505.8,193353336,232330060.5,291440029.4,323162101.7,305131686,258613372.6,230641027.5,293642018.8,281654502,84709087.27,133407180.8,158835796.6,177428560,199798856.3,344371281.4,323328787.9,313775488.9,328168742.7,355246394.1,382717781.1,469683372.5,547388729.2,592370487.5,652831395.6,742589981.4,821427916.1,849566013.4,1017426315,1031492215,1208456202,1212247136,1271974788
Saudi Arabia,SAU,General government final consumption expenditure (current US$),,,,,,,,,678877977.8,754854111.1,852666666.7,958366764.7,1229974908,2116225112,3829014085,6796679554,10786402266,13594224277,19477879751,24221613901,26146331199,36027790096,40124555160,38446888567,36052213394,33144947543,30146637861,30184245661,27300400534,32031508678,34131909212,45161014686,40772229640,34973564753,32724165554,33624299065,38660347130,43202937250,41384533333,41092000000,49014400000,50318666667,49204533333,52839466667,59146133333,70094206186,83065954606,85946897932,92026133333,95204000000,106713000000,130150000000,146981000000,167606000000,197108000000,196304000000,166569000000
Sudan,SDN,General government final consumption expenditure (current US$),127000000,149000000,173666666.7,198000000,231000000,261333333.3,331333333.3,362333333.3,408000000,467333333.3,512333333.3,510000000,519666666.7,576666666.7,647333333.3,729666666.7,847333333.3,1015666667,922500000,1303750000,1191166667,1293333333,910333333.3,779923076.9,936357142.9,1531000000,2176875000,2572777778,1071428571,1063492063,717213114.8,988888888.9,511293634.5,496547394.9,618611878.5,759855396.8,501279181.3,632734657.6,700323207.2,692064541.7,1112711224,1367175918,1540068095,2167378381,3285715056,3661852428,4945130279,6626029116,6570990575,6633831892,7008534128,6955337996,5477771760,5213811848,4969611585,4449048983,5681368760
Senegal,SEN,General government final consumption expenditure (current US$),43454571.48,42835460.8,45463375.75,49416210.91,52302850.87,54880038.39,55906825.75,56996732.13,184358234.4,168962925.5,168746691.3,183936748.5,211181277.4,256762468.5,271044655.5,376522875.7,392187667.3,414057736.6,527517910.2,681577667.7,867369345.2,734688579.4,618831492.9,524424906.2,487155171.2,516081394,736043553.7,883202382.3,903089515.1,872699571.1,1054427568,974940750.8,1040553623,917873739.3,560934379.5,650423069.6,701177164.1,626944525.1,642654212.6,685915529.7,598545770.8,614837079.1,707612419.6,891763089.2,1080943700,1157689957,1277744746,1600565546,1807925129,1828806625,1916378016,2233112000,2176491400,2309609046,2538538710,2238326767,2345232475
Singapore,SGP,General government final consumption expenditure (current US$),53051091.08,68012544.1,77616620.93,90454723.64,92316738.53,101006141.4,115314255.8,125865673.6,147295178.4,183751470,227296485,282470926.4,326121873.7,399857777.8,533165133.9,590135007.6,656686205.9,700542334.5,811634008.4,904441512.8,1147935252,1330935924,1724475789,1905233645,2095929957,2566124420,2355620199,2408790300,2501329535,2965911350,3437624981,4200463097,4593370166,5451293477,5939505041,7156413151,8585531915,8760237069,8229266252,8202182891,10283932715,10521292627,10992237239,11208529446,12000059165,12975666907,15220907546,17118837502,20276485971,19794499828,24083608361,26558276356,26535248460,30373052026,30783679268,31564300262,33494713764
Solomon Islands,SLB,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148645376.5,97848658.53,108637688.3,109729018.1,101117847.7,74887387.39,69891685.21,107085120.3,149205168.7,178999934.3,,,,,,,,,,
Sierra Leone,SLE,General government final consumption expenditure (current US$),,,,,30215433.84,27719988.91,27719988.91,27202167.34,25560010.22,27000010.8,29640011.86,37910973,39711182.32,51081532,57629745.83,70241653.41,53017504.76,62102049.72,73349633.25,90352611.71,92684320.82,77732723.66,111088685.3,88366492.87,75379987.65,67805261.09,30922197.37,65724183.13,70738758.69,67945095.55,50671583.36,75996075.09,57801361.63,77649339.21,97574569.63,76627383.47,102373194.3,76578706.06,60051163.98,76745926.17,91140480.86,141986758.3,174516436.4,163894118.1,150118091.3,163170694.8,190376531.5,186633609.2,241868336.3,257981686.4,268107380.7,296410114.3,387827392.3,428354739.3,358363371.8,435627662.5,382469406.8
El Salvador,SLV,General government final consumption expenditure (current US$),,,,,,76040000,81000000,89320000,95080000,109640000,121480000,120600000,134840000,151080000,181120000,210880000,279880000,330320000,394040000,455920000,499960000,544080000,536332000,555035500,587194800,588696900,534863200,544061300,533441800,533153800,476000000,528200000,558000000,597300000,679100000,821000000,964300000,1010500000,1170600000,1249000000,1336000000,1448700000,1476400000,1493900000,1524500000,1640200000,1822900000,1866100000,1966300000,2196100000,2292800000,2558200000,2673900000,2816000000,2886900000,3142400000,3234700000
San Marino,SMR,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275000000,405000000,408000000,466275000
Serbia,SRB,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2891723164,3779590317,5017269083,3439625952,3305972645,1189925260,2390389412,3462880231,4658498508,5174021178,5121543069,5910284783,8129431086,9581348982,8025624218,7293390232,8449572773,7564395106,8085673958,7837276724,6027589021,6123104408
South Sudan,SSD,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2280877923,1889341068,2564102564,2249916360,2377288136,3398305085,3161245458,3227316471,
Sao Tome and Principe,STP,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,96500000,125500000,141000000,167500000,171500000,169500000,215500000,260000000,218600000,249400000,294250000,327900000,368250000,424150000,162940000,116520000,167280000,134406666.7,119261764.7,155289552.2,175620588.2,249438902.7,256327500,367001500,238654883.7,334511893.9,243383853.2,310404510.6,312961591.7,371324323.3,418709045.6,502379779.1,297267759.6,385063752.3,510746812.4,582064544.3,550580555.7,734941383,854006092.1,838603667.1,842341463.4,365968610.2
Slovak Republic,SVK,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2847585322,2995997404,3997327597,3951151675,4121219243,5228819608,6254119138,5683430384,6307070142,5877538888,5634783490,6099133781,6877533409,9290898420,10590620810,11498967790,13296736921,14857619765,17703335286,17931555988,17529491410,18436274613,16990490447,18127286142,19133560962,16977843787,17428735359
Slovenia,SVN,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2992663353,2385126087,2520645342,2645236825,2876181395,3830937121,3832300460,3680280012,3922884593,4058576533,3764242574,3946673643,4400412868,5585035289,6433622197,6789655640,7299917200,8320379004,10020437820,10078536121,9738847840,10477954060,9374759328,9390129697,9286715745,7989241505,8329278661
Sweden,SWE,General government final consumption expenditure (current US$),2383301882,2593796494,2965615921,3311631518,3672479368,4172505592,4829395989,5416778751,6052330908,6638704162,7631808958,8728230672,10387664581,12583570536,14308033721,18423747580,20756726050,24248971171,27235111187,32594029460,38276871052,35330174863,30984677586,27804370492,27936028918,28847731378,37592418889,44389153760,48868906907,52036944330,65228175711,70551125870,76147130997,57716936043,59834240539,67386903677,74589770355,67204154606,68038214317,68874903176,63748226409,59311943925,67233365170,85134610390,95391146974,96699094084,103217000000,117396000000,126438000000,112437000000,122979000000,141805000000,140946000000,152385000000,150349000000,128794000000,133614000000
Swaziland,SWZ,General government final consumption expenditure (current US$),8259834.803,10919781.6,12319753.6,12319753.6,12319753.6,12319753.6,12879742.41,16519669.61,12039759.2,14559708.81,15259694.81,18176733.78,23025887.86,29106628.24,38852097.13,49763353.62,49793008.28,62327506.9,80726770.93,88976003.8,146519517.2,152670013.7,129858169.1,119823175.7,101940283.3,74975257.55,90119256.02,113468811.4,121417418.1,121501696.7,159355312.5,171911780.7,171844319.8,239006028.7,246141714.5,262192936.5,275812341.5,355729166.7,325760179.4,305147720.8,251223950.2,225941186.5,188723723.4,337627568.8,497138169.7,542693823.5,565130546.3,616322255.1,663088975.5,767502500.4,927651607.6,931822942.8,874315038.3,836232933.6,831677039.5,818000082.3,
Sint Maarten (Dutch part),SXM,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,10985480.75,15320440.56,21503159.55,33382549.18,42240630.8,48852520.03,51583037.12,48170399.1,46423882.97,58505816.94,80559621.7,85642729.7,90274724.93,101563722.3,102006783,105571625.7,131708936.1,139747177.5,142608489.3,139650139.7,148091510.9,166325129.8,190038197.7,167711745.4,259527319.8,258985215.5,329169744.5,312717610.7,326781836.4,317940254.5,400983368.7,364716240.6,264877553.6,244527880.4,264671274,292383490.8,291301809.7,375591915.9,365811563.5,377807113.6,
Syrian Arab Republic,SYR,General government final consumption expenditure (current US$),129691874.3,130812321.2,145120810.8,150420185.9,173783851.2,207476095.4,196276569.6,238968452.1,312959143,365063797.4,373622940.8,461215272.6,542771877.5,697109120.4,916639566.6,1439509863,1531337473,1507977041,1852806761,2146242676,3024204011,3221742817,3578570897,3876838369,4285747301,3899598396,2851974118,2040281870,1394509891,1577028302,1766146851,1982583333,1911126899,1861602175,1360380000,1531117764,1623073852,1542237395,1637673117,1683275194,2399723598,2636872662,2649373280,2927697622,3918990099,3958448276,3811085044,4971966360,,,,,,,,,
Turks and Caicos Islands,TCA,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,General government final consumption expenditure (current US$),39590952.86,42309816.12,47134111.67,49866099,53279432.85,57369813.13,63356801.75,70757819.69,74367227.9,83697691.68,87801463.69,96644910.09,114223985.2,140420452.8,126549270.1,153849301.4,144290097,158051325.1,198931239.6,,,,45647335.91,50363974.18,92061760.7,121343187.7,148495880.3,184120725.8,188391255.9,215706018,174660852.6,167317424.7,173095653.1,147016943.6,95280173.24,105099004.6,126909188.6,100826598.1,98206328.04,106296289.9,106902434.8,128029291.8,153153611.5,207655689.8,216710759,276328669,339430790.5,518292786,648731747.9,702628174.7,717827537.3,788196227.7,850446528.7,1026166818,866773864.1,563180768.9,424998077.3
Togo,TGO,General government final consumption expenditure (current US$),14249495.2,13058591.67,13071713.48,17230701.7,20200616.91,21363588.4,23745265.36,23714136.01,24772801.62,25317764.31,40046945.93,54323031.42,68254071.38,74492663.17,78922014.4,134008733.5,138971040.9,138391568.4,155103414.1,227127846,254165578.7,183637153.6,157026847.3,131998126.8,113054681.4,99496286.81,186251515.5,225263740.6,185665052.9,186170708.4,231245467.6,280744646.8,209463735.2,198454874.7,129259709.4,158726347.3,176130536.6,154368206.9,172386967.5,153321653.5,135257310.1,133417281.1,124105400.5,172745948.2,200081470.6,243013177.5,251715382.3,231556097.8,,352291712.6,287079391.3,359568859.3,498972532.5,632560116.6,637428678.3,650030983.2,629213053
Thailand,THA,General government final consumption expenditure (current US$),252197641.4,267161797.7,300766283.5,332405184.8,359519230.8,400673076.9,446538461.5,498076923.1,612307692.3,675865384.6,797019230.8,849807692.3,892884615.4,1055798474,1280239115,1535381490,1863177141,2104058313,2684044630,3271380926,3976919771,4445702187,4789848740,5155499324,5503523778,5262473812,5496959949,5723482669,6195564939,6878764298,8026186707,9057836406,11031570742,14179528903,16211888668,19044920370,21203265635,18147575428,14851158382,17187791726,17158965691,16209367594,17690671111,19683159534,22673087633,25848816885,29942426482,36617175867,41790095848,45017529123,53897373263,59856813494,65012627441,68961628588,69056244189,69088902320,69521700946
Tajikistan,TJK,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230838524.3,149983460.4,519362301.1,360751343.8,265019576.4,194668772.4,175573604.1,152113462.6,125668812.8,107857489.1,71343014.02,93583888.37,105002062.2,128534298,244672614,337611499.7,314273587.2,331183732.8,481738420.7,620561469.6,639072847.7,890568738.9,660024906.6,998698627.3,1279386747,1161283477,
Turkmenistan,TKM,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,466271764,669107203.2,644354617.8,744225916.3,706869253.3,,342671060.3,217342634.2,296192289.3,184990791.9,322345589.7,422458465.1,292405922.3,412981514.5,404015955.7,495024834.1,720049908.4,868179712.8,1073385073,1034554411,1146274812,1410072965,1979632070,2101897193,2663117930,3114553965,,,,
Timor-Leste,TLS,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490000000,652000000,695000000,503000000,347000000,247000000,378000000,575000000,728000000,847000000,914000000,956000000,1082000000,918000000,948000000,,
Tonga,TON,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,4223589.475,5757301.723,5221335.108,6116287.055,6664542.812,7897973.127,8729027.81,10490922,8703603.604,10166739.8,9587960.053,10766042.78,13603136.82,17375032.04,18516487.88,21725574.93,27013728.21,25964664.84,24477601.16,30983941.83,34124636.08,38614335.58,40469331.22,34846514.75,36970998.93,36833018.12,34936439.81,30887053.86,34074789.34,37090775.77,40863901.36,61854547.26,54431467.52,64212068.6,63086397.85,66675566.38,73302658.15,89110507.99,,,,
Trinidad and Tobago,TTO,General government final consumption expenditure (current US$),51216239.86,63874467.71,71574403.55,78516012.37,84582628.48,89482587.65,89715919.03,92514815.03,87400000,93300000,107350000,141981872.5,173788580.6,186708860.8,231394895.8,300258088.3,305074308.2,403041666.7,478291666.7,639875000,772916666.7,847500000,1671666667,1478750000,1615416667,1497551020,1045000000,953055555.6,890785160.5,729176470.6,820470588.2,902329411.8,968729411.8,779540655.2,748113892.2,845573153.1,911441941,882751891.5,868837622.9,1000317516,974713483,1210934993,1224622722,1436355260,1604381648,1858371960,2028103861,2264222503,2649696314,2777242413,2864640838,2972806172,3174764073,3501215090,3644253172,3854533148,3659304831
Tunisia,TUN,General government final consumption expenditure (current US$),,,,,,150476190.5,150476190.5,150476190.5,208190476.2,224952381,242666666.7,263912794,326137078.2,413662239.1,468957617.4,632612478.3,683535447.8,826806526.8,975732820.8,1093234932,1265003705,1246861077,1343829355,1412787272,1392636457,1433193529,1603022670,1643296730,1674283050,1743916570,2010340909,2166630435,2479760289,2375111986,2552589957,2937083642,3046024245,3389456551,3581979450,3734024616,3579849712,3656703969,3986635718,4722235157,5276916901,5460382303,5744177310,6422740752,7216459703,7066763312,7206352382,8246167069,8206803573,8623337293,8903472345,8438901101,8412546741
Turkey,TUR,General government final consumption expenditure (current US$),1171393342,744444444.4,877777777.8,977777777.8,1100000000,1233333333,1400000000,1588888889,1744444444,1911111111,1808695652,1863645505,2197879859,2890459364,3748115172,4916216590,5855603314,7176980336,7898855119,10502944300,7947342118,6990712019,6418214367,5790461152,5000545435,5053038126,5746245423,6819417385,6916300489,10010793334,16515655667,18632333333,20480869565,23230845455,15235033784,18280419214,20998124079,23272573404,29289037208,32480358166,32720660589,25513568195,30837555510,39608878091,50352608724,61699406624,71904743127,91226801118,104753000000,101665000000,115570000000,114078000000,124388000000,134268000000,131638000000,119266000000,126481000000
Tuvalu,TUV,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756967618,938713454.3,903623381.4,825416878.5,772129398,605532692.9,750597394.7,636567027,1143915969,1128362178,1189734992,1231493144,1420203215,1789999027,2168039615,2875101135,3321581596,3990435614,4406746009,4998106913,4622652432,4683313214,5761393396,7235793211,6648495213,6250664987,6020191875
Uganda,UGA,General government final consumption expenditure (current US$),37409853.25,37409853.25,42528301.89,44890985.32,50798742.14,87254901.96,93277310.92,103361344.5,111624649.9,124649859.9,,,,,,,,,,,,,243500000,228666666.7,396863015.5,510129747.4,353595843.1,499110441.4,527566666.7,367857147.1,323305410.1,293622857.6,275962220.9,359097095.9,468683572.5,643402351.2,710657943.8,833242760.7,847264716.9,771670706.4,898288612.1,910058251.9,1037533419,997716211.1,1102702184,1306353688,1402136140,1584916737,1596321159,1676106814,1936734264,2580098117,1900364869,1966448448,2315710084,2517333464,1552121850
Ukraine,UKR,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14342940773,13451869536,13478171373,12983508690,10492842400,10174437008,10254919727,9695545662,13740667080,10306592462,6262283675,6539425516,7458349621,7798407990,9531756896,11729460425,16052842118,19871287129,26126336634,30591916996,23618184619,27397928323,29535368241,33907020398,35347929438,26002422876,17226833053,18066712848
Uruguay,URY,General government final consumption expenditure (current US$),102810141.7,158255674,229175856.1,198242257.5,265392769.4,261745844.8,239368956.6,225796002.4,210045977.2,301612903.2,356451612.9,472580645.2,286346185,424662632.4,615115675.6,495878488.1,527963663.9,524031187.9,630232778.2,860489415.5,1265582805,1595721420,1441468820,741393654.8,659309792.1,683637154.5,842518853.1,974304059,1000178518,1041569405,1124910217,1340467175,1491815684,1826578434,2074486709,2284689085,2628233291,2646649887,2766568865,2923966074,2820052613,2610685452,1680101971,1444161383,1506183146,1898708010,2209593493,2687576622,3708651874,4098123157,5094333636,6120227232,6804750298,7779620630,7839269294,7370931508,7575487136
United States,USA,General government final consumption expenditure (current US$),85000000000,89900000000,98300000000,103500000000,109100000000,117000000000,132900000000,150400000000,167500000000,180800000000,194403000000,210822000000,227554000000,240724000000,266951000000,298540000000,316184000000,342602000000,371821000000,405437000000,454895000000,507389000000,553072000000,594579000000,631991000000,688558000000,736383000000,776119000000,819773000000,881488000000,947994000000,1004070000000,1049250000000,1074180000000,1109570000000,1144480000000,1176500000000,1224630000000,1272110000000,1357570000000,1444170000000,1545130000000,1651360000000,1755590000000,1868940000000,1980050000000,2089850000000,2209720000000,2368570000000,2442060000000,2522210000000,2530860000000,2544150000000,2523730000000,2557550000000,2604910000000,
Uzbekistan,UZB,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3392267202,2841422222,2749562682,3214993082,2738448386,2971984003,3083557884,3022522264,3079043184,3524214538,2566738662,2099146277,1741375889,1833188345,2093224097,2518121732,3082592213,3480577453,4441510919,5086608398,6214577807,7115917958,8086984030,8973713699,9964598194,10570801055,10620813020
St. Vincent and the Grenadines,VCT,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,8125925.926,10222222.22,12588888.89,13859259.26,17344444.44,20014814.81,21603703.7,23288888.89,22288888.89,25114814.81,28351851.85,29733333.33,34085185.19,34651851.85,43551851.85,55466666.67,47870370.37,51392592.59,53396296.3,56429629.63,55640740.74,58066666.67,61688888.89,65125925.93,68385185.19,74792592.59,74677777.78,81896296.3,86714814.81,91985185.19,107618518.5,138430259.3,146636925.9,131501629.6,147044814.8,149265444.4,155727296.3,152471185.2,163803703.7,171674481.5
"Venezuela, RB",VEN,General government final consumption expenditure (current US$),1047575758,929575757.6,1009242424,1175666667,901590909.1,967688888.9,1053711111,1118222222,1225733333,1311755556,1419266667,1715454545,1869386364,2160418605,2880558140,3578186047,4455860465,5176000000,5423558140,6256209302,7899046512,9586860465,9586860465,9294302326,5987357143,6263786667,6536308642,4746075862,6136144828,4026112392,3957742004,4995417254,5367923977,4966552863,4085793939,5335551471,3421905344,11616512485,12300226443,12067786033,14583767647,17498130441,12082998536,10762624595,13444832126,16087447124,21486462040,28728856078,37465760981,45181892661,44074862216,36451769986,46486258830,45963306315,,,
British Virgin Islands,VGB,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493822733.8,798574724.9,777521541.9,568727554.7,965984242.7,1344446750,1697815783,2059532750,2182602639,2074389492,1946253349,2000734074,2068771097,2185280971,2499744703,2905563208,3149773780,3672194695,4299687211,5576162800,6125900364,6947492370,8011942562,9235741893,10540196655,11665936249,12238468667,13189308374
Vanuatu,VUT,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,30631699.17,23257348.62,24187178.82,36832041.86,41287916.96,42543760.37,44211588.03,46800608.11,50811100.68,43837576.05,46617119.43,49973137.54,52296458.3,51841981.89,58648683.48,61688861.93,70444597.61,53171657.89,52941753.09,57811349.99,56573767.12,52906666.67,43693062.34,51330232.13,54987029.25,57494201.15,68681715.97,90250152.53,98564946.48,105395500.1,132386296.8,142104769,132235865.6,130396382.6,121672949,,
Samoa,WSM,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XKX,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886705633.6,915594028.4,955516014.2,966456716,928174492.9,956688741.7,1114956909,1081973532,1146972916,1207907656,991349672.8,982000000
"Yemen, Rep.",YEM,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877977099.2,990505050.5,1129307761,946905202.5,728755418,615210781.5,812676495.8,1064020853,1032034575,1130139098,1306360455,1401020916,1589113167,1616599799,1742093129,2051812654,2625090587,3374616053,3638419697,3703767426,3663017442,4188676333,5119850006,5291172228,5267857974,4962078273,3632045403
South Africa,ZAF,General government final consumption expenditure (current US$),705585888.3,762984740.3,891782164.4,942181156.4,1129777404,1258574829,1373372533,1492370153,1657566849,1909561809,2192356153,2624440716,2579679979,3255043228,4208977189,4906017579,4970101196,5304737810,6453541858,7926365796,10761427838,12269630692,12717296300,13387729055,14744300678,11825922422,14388803150,19656322592,21043968063,22863169388,21448227882,23126063811,25517531557,26380022646,27668976005,28165752254,28259949294,29436848958,26055568620,25387347573,25072768668,22521866397,21716679158,33400267030,43792959316,50209457016,49311969283,53337922616,53505301893,58786244498,75931814457,82710057705,80295736906,75417551346,72660259659,64948310591,60357181704
Zambia,ZMB,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900835922,2403604419,3034212111,3417168591,3943342868,3126743341,
Zimbabwe,ZWE,General government final consumption expenditure (current US$),111069000,127335000,134728700,149187400,142450900,147380000,153952100,165124800,180240700,195520900,207022100,235643500,278755200,360897000,444942500,526980200,598399900,713670400,781449700,926985700,1236362800,1297397300,1587813500,1342635100,1272979000,1138918500,1283795600,1575127200,2148056100,1548747800,1708112700,1392982800,1631025400,981098000,1150315700,1280950400,1448888900,1391606100,1010489900,1220101700,1623341300,1199101800,1136730400,1026170400,1219212100,875441400,320246200,169775000,90394800,912702200,1844254600,2647483100,3423989500,3520135400,3813378900,3768540600,4056585200
